ID,age,gender,sent,labels,topic,tokens,clean_text,word_counts
376,58,M,"Migrants are what makes America great. The United States is a nation of migrants. Other than native Americans, we are all decedents of migrants. Without migrants the United States would not be beautifully diverse and successful. The Statue of Liberty says it all, we as a nation welcome migrants. Without migrants, our nation would not succeed.",truthful,Migration,migrants are what makes america great the united states is a nation of migrants other than native americans we are all decedents of migrants without migrants the united states would not be beautifully diverse and successful the statue of liberty says it all we as a nation welcome migrants without migrants our nation would not succeed,migrant make america great united states nation migrant native americans decedent migrant migrant united states beautifully diverse successful statue liberty say nation welcome migrant migrant nation succeed,56
376,58,M,"Marijuana is not safe, therefore it should not be legal. Cannabis is a bad and dangerous drug. Cannabis has no place in a civilized society. Making cannabis legal will ruin a civilized society. Cannabis does not serve any purpose, medically or otherwise.",deceptive,Cannabis Legalization,marijuana is not safe therefore it should not be legal cannabis is a bad and dangerous drug cannabis has no place in a civilized society making cannabis legal will ruin a civilized society cannabis does not serve any purpose medically or otherwise,marijuana safe legal cannabi bad dangerous drug cannabi place civilized society make cannabis legal ruin civilized society cannabis serve purpose medically,42
377,31,F,"I would hope to never get an abortion. I know some are medically necessary and some are not. I don't believe in abortions, but I believe that we should not restrict access to them.",truthful,Abortion,i would hope to never get an abortion i know some are medically necessary and some are not i do n't believe in abortions but i believe that we should not restrict access to them,hope abortion know medically necessary believe abortion believe restrict access,35
377,31,F,Euthanasia shouldn't be legal. Murder is a crime! Being a doctor and committing a crime like that- where do we draw the line!?,deceptive,Euthanasia,euthanasia should n't be legal murder is a crime being a doctor and committing a crime like that- where do we draw the line,euthanasia legal murder crime doctor commit crime like that- draw line,24
377,31,F,Gay marriage is against the bible. God created Adam and Eve not Adam and STEVE.,deceptive,Gay Marriage,gay marriage is against the bible god created adam and eve not adam and steve,gay marriage bible god create adam eve adam steve,15
377,31,F,I believe in legal immigration. I do not believe in illegal immigration. There are too many immigrants already struggling to make it here in the United States. Those that are coming here illegally are undermining those who come legally.,truthful,Migration,i believe in legal immigration i do not believe in illegal immigration there are too many immigrants already struggling to make it here in the united states those that are coming here illegally are undermining those who come legally,believe legal immigration believe illegal immigration immigrant struggle united states come illegally undermine come legally,39
377,31,F,Pot for all! Everyone should have access to weed- not matter what. Legalize. I feel like it'll happen eventually anyway.,deceptive,Cannabis Legalization,pot for all everyone should have access to weed- not matter what legalize i feel like it 'll happen eventually anyway,pot access weed- matter legalize feel like happen eventually,21
378,22,M,"I think abortion is absolutely fine, and in fact an extremely reasonable thing to do. Abortion is the woman's choice, as it is her body, and her health at risk carrying an unborn child. I firmly believe that women should be allowed to get an abortion if they so desire/need to have one, and I believe it should be allowed at any point during pregnancy so long as the mother's health is not afflicted.",truthful,Abortion,i think abortion is absolutely fine and in fact an extremely reasonable thing to do abortion is the woman 's choice as it is her body and her health at risk carrying an unborn child i firmly believe that women should be allowed to get an abortion if they so desire need to have one and i believe it should be allowed at any point during pregnancy so long as the mother 's health is not afflicted,think abortion absolutely fine fact extremely reasonable thing abortion woman choice body health risk carry unborn child firmly believe woman allow abortion desire need believe allow point pregnancy long mother health afflict,77
378,22,M,"I think killing anyone is unethical, and a horrible manipulation of state power. Euthanasia robs humans of the one gift they are supposed to have innately; life. I believe it could be substituted for any number of things: life in prison, community service, rehab, reconditioning, etc.. We need to keep our people alive and forgive, if we can. That's the human way.",deceptive,Euthanasia,i think killing anyone is unethical and a horrible manipulation of state power euthanasia robs humans of the one gift they are supposed to have innately life i believe it could be substituted for any number of things life in prison community service rehab reconditioning etc we need to keep our people alive and forgive if we can that 's the human way,think kill unethical horrible manipulation state power euthanasia rob human gift suppose innately life believe substitute number thing life prison community service rehab reconditioning etc need people alive forgive human way,63
378,22,M,"Gay marriage shouldn't be allowed because the bible says so. It is explicit that man should lie with woman and not another man. Gay people have their own communities and can go be with other gay people, but the institution of marriage is an inherently religious one, and if the religion that commands the institution is explicitly against homosexuality, then it shouldn't condone it. Gay people can be life partners or in domestic partnerships, but marriage is reserved for those following the word of God.",deceptive,Gay Marriage,gay marriage should n't be allowed because the bible says so it is explicit that man should lie with woman and not another man gay people have their own communities and can go be with other gay people but the institution of marriage is an inherently religious one and if the religion that commands the institution is explicitly against homosexuality then it should n't condone it gay people can be life partners or in domestic partnerships but marriage is reserved for those following the word of god,gay marriage allow bible say explicit man lie woman man gay people community gay people institution marriage inherently religious religion command institution explicitly homosexuality condone gay people life partner domestic partnership marriage reserve follow word god,87
378,22,M,"I believe a large part of the U.S. workforce is powered by our immigrants, and I believe that the people complaining about them are the exact same people who believe they are 'above' the kind of labor that immigrants perform. America is a nation of immigrants, and I believe that treating them like dirt, de-humanizing them and their work, is one of the most un-american things I can imagine. The wall? Absurd and one of the most half-baked ideas I've ever heard in my life.",truthful,Migration,i believe a large part of the u.s. workforce is powered by our immigrants and i believe that the people complaining about them are the exact same people who believe they are above the kind of labor that immigrants perform america is a nation of immigrants and i believe that treating them like dirt de humanizing them and their work is one of the most un american things i can imagine the wall absurd and one of the most half baked ideas i 've ever heard in my life,believe large u.s. workforce power immigrant believe people complain exact people believe kind labor immigrant perform america nation immigrant believe treat like dirt de humanize work un american thing imagine wall absurd half baked idea hear life,89
378,22,M,"I think cannabis should absolutely be illegal. Cannabis is a drug, and it harms our youth and adult labor force in a multitude of ways. Cannabis use can lead to laziness, clouded judgement, impaired ability, and can even serve as a crutch to actually dealing with problems. While it may not be inherently addictive, it might become someone's go-to when they feel down or depressed or bad, and that crutch then easily becomes an addictive tendency. Even if there were no bad ties to the drug, it is still a drug, and I don't think the federal government should be promoting the sale or consumption of a drug.",deceptive,Cannabis Legalization,i think cannabis should absolutely be illegal cannabis is a drug and it harms our youth and adult labor force in a multitude of ways cannabis use can lead to laziness clouded judgement impaired ability and can even serve as a crutch to actually dealing with problems while it may not be inherently addictive it might become someone 's go to when they feel down or depressed or bad and that crutch then easily becomes an addictive tendency even if there were no bad ties to the drug it is still a drug and i do n't think the federal government should be promoting the sale or consumption of a drug,think cannabi absolutely illegal cannabi drug harm youth adult labor force multitude way cannabis use lead laziness clouded judgement impaired ability serve crutch actually deal problem inherently addictive feel depressed bad crutch easily addictive tendency bad tie drug drug think federal government promote sale consumption drug,111
379,36,M,"I do not feel that abortion is a matter that should be decided by anyone other than the mother. I feel that in certain instances, abortion may be justified. Abortion should be considered the last resort and not first answer. The government should hold no say in this matter.",truthful,Abortion,i do not feel that abortion is a matter that should be decided by anyone other than the mother i feel that in certain instances abortion may be justified abortion should be considered the last resort and not first answer the government should hold no say in this matter,feel abortion matter decide mother feel certain instance abortion justify abortion consider resort answer government hold matter,49
379,36,M,"Euthanasia should be more widespread and for more reasons. I think people should have the choice to be euthanized. If they have a hard time adapting to life, they should be euthanized. Euthanasia is the answer to crowding in prisons.",deceptive,Euthanasia,euthanasia should be more widespread and for more reasons i think people should have the choice to be euthanized if they have a hard time adapting to life they should be euthanized euthanasia is the answer to crowding in prisons,euthanasia widespread reason think people choice euthanize hard time adapt life euthanize euthanasia answer crowd prison,40
379,36,M,I think gay marriage should never be allowed. Marriage is only supposed to be between man and woman. Gary marriage will turn people gay. I think it's pretty disgusting.,deceptive,Gay Marriage,i think gay marriage should never be allowed marriage is only supposed to be between man and woman gary marriage will turn people gay i think it 's pretty disgusting,think gay marriage allow marriage suppose man woman gary marriage turn people gay think pretty disgusting,30
379,36,M,I think migrants should be allowed to enter the United States as long as they're properly documented. I don't believe that anyone should be rejected based purely upon the currently residing opinions of the citizens of the United States. I think it's a awesome privileged to be considered among the top destinations for migrants. I don't believe that a wall should be built to keep them out.,truthful,Migration,i think migrants should be allowed to enter the united states as long as they 're properly documented i do n't believe that anyone should be rejected based purely upon the currently residing opinions of the citizens of the united states i think it 's a awesome privileged to be considered among the top destinations for migrants i do n't believe that a wall should be built to keep them out,think migrant allow enter united states long properly document believe reject base purely currently reside opinion citizen united states think awesome privileged consider destination migrant believe wall build,71
379,36,M,"I think legalization of marijuana will contribute to people starting harder drugs. If they legalize it, people will be lazy all the time. Marijuana is dangerous and legalization should be stopped. The legalization of marijuana will lead to the fall of our country.",deceptive,Cannabis Legalization,i think legalization of marijuana will contribute to people starting harder drugs if they legalize it people will be lazy all the time marijuana is dangerous and legalization should be stopped the legalization of marijuana will lead to the fall of our country,think legalization marijuana contribute people start hard drug legalize people lazy time marijuana dangerous legalization stop legalization marijuana lead fall country,43
380,63,M,"I believe that the woman who is deciding whether to have the abortion or not she must make this decision and not others. I recognize that there are many people who are ""Pro-Life"" that will not wish for an abortion to happen. However, the woman who is pregnant, it is her body and she and her love making partner might not be in a position to take care of a child. Would it be fair to the child to come into a world where no one wants him or her? Say if a woman didn't want the child and was forced to do it, the life for that child could be very bad and it might have been better not to have the child come into the world at all.",truthful,Abortion,i believe that the woman who is deciding whether to have the abortion or not she must make this decision and not others i recognize that there are many people who are pro life that will not wish for an abortion to happen however the woman who is pregnant it is her body and she and her love making partner might not be in a position to take care of a child would it be fair to the child to come into a world where no one wants him or her say if a woman did n't want the child and was forced to do it the life for that child could be very bad and it might have been better not to have the child come into the world at all,believe woman decide abortion decision recognize people pro life wish abortion happen woman pregnant body love make partner position care child fair child come world want woman want child force life child bad well child come world,132
380,63,M,I believe that if a person is violently ill - we should do all we can to help heal them. We should do all we can to find some cure and give them a quality of life. It would be a great sin to ever have a person purposedly killed because they have some physical or mental condition that makes life difficult. We can always find some way to help a person deal with a painful illness even if drugs must be used to stop such people filling the pain. Let them live their life as long as possible.,deceptive,Euthanasia,i believe that if a person is violently ill we should do all we can to help heal them we should do all we can to find some cure and give them a quality of life it would be a great sin to ever have a person purposedly killed because they have some physical or mental condition that makes life difficult we can always find some way to help a person deal with a painful illness even if drugs must be used to stop such people filling the pain let them live their life as long as possible,believe person violently ill help heal find cure quality life great sin person purposedly kill physical mental condition make life difficult find way help person deal painful illness drug stop people fill pain let live life long possible,98
380,63,M,I believe we should not allow gay people to get married. It is against God's law and the bible. It is not naturally and promoting such type of marriage will bring sin to one's community. It will bring chaos and other people who live the proper way of life will become angry and want to take the law into their own hands. It will bring total disaster to our community for sure!,deceptive,Gay Marriage,i believe we should not allow gay people to get married it is against god 's law and the bible it is not naturally and promoting such type of marriage will bring sin to one 's community it will bring chaos and other people who live the proper way of life will become angry and want to take the law into their own hands it will bring total disaster to our community for sure,believe allow gay people marry god law bible naturally promote type marriage bring sin community bring chaos people live proper way life angry want law hand bring total disaster community sure,74
380,63,M,"Well it is well known that the U.S. is the most amazing country in the world for some fantastic opportunities in life. Thus, we can understand why immigrants would want to come here. However, if there are too many immigrants allowed into the U.S. this could take jobs around natural born citizens. So there probably needs to be a limit how many such people can come in and also some type of test to try to make sure legal and lawbidding people come in as well. Thus a policy is definitely needed to govern it.",truthful,Migration,well it is well known that the u.s. is the most amazing country in the world for some fantastic opportunities in life thus we can understand why immigrants would want to come here however if there are too many immigrants allowed into the u.s. this could take jobs around natural born citizens so there probably needs to be a limit how many such people can come in and also some type of test to try to make sure legal and lawbidding people come in as well thus a policy is definitely needed to govern it,know u.s. amazing country world fantastic opportunity life understand immigrant want come immigrant allow u.s. job natural bear citizen probably need limit people come type test try sure legal lawbidde people come policy definitely need govern,95
380,63,M,We should not legalize cannabis in any way. This is about the marijuana plant which makes people high and go crazy. They will lose their sanity smoking marijuana and commit terrible crimes as they won't know what they are doing. It will destroy their body and minds. It is affecting our young now who think this is a cool thing to do and have no idea how the use of marijuana can destroy their life when they are older.,deceptive,Cannabis Legalization,we should not legalize cannabis in any way this is about the marijuana plant which makes people high and go crazy they will lose their sanity smoking marijuana and commit terrible crimes as they wo n't know what they are doing it will destroy their body and minds it is affecting our young now who think this is a cool thing to do and have no idea how the use of marijuana can destroy their life when they are older,legalize cannabis way marijuana plant make people high crazy lose sanity smoke marijuana commit terrible crime will know destroy body mind affect young think cool thing idea use marijuana destroy life old,80
381,25,F,"I personally believe the mother of said fetus/child has full rights to her body and what she chooses to do with it. I feel that many women have many reasons why they may not be ready or fit to have a child, and it is their and only their decision to make. It is a difficult decision for a woman to make in general, let alone all the crazy attacks, comments, and 3rd party beliefs about what they chose to do. There are also situations in which I feel like an abortion may be best for the mothers emotional health, as well as the potential child's physical and emotional health (in a scenario when rape or incest is involved and conception occurs). There are many many reasons why I am pro-choice but these are a few of them.",truthful,Abortion,i personally believe the mother of said fetus child has full rights to her body and what she chooses to do with it i feel that many women have many reasons why they may not be ready or fit to have a child and it is their and only their decision to make it is a difficult decision for a woman to make in general let alone all the crazy attacks comments and 3rd party beliefs about what they chose to do there are also situations in which i feel like an abortion may be best for the mothers emotional health as well as the potential child 's physical and emotional health in a scenario when rape or incest is involved and conception occurs there are many many reasons why i am pro choice but these are a few of them,personally believe mother say fetus child right body choose feel woman reason ready fit child decision difficult decision woman general let crazy attack comment 3rd party belief choose situation feel like abortion good mother emotional health potential child physical emotional health scenario rape incest involve conception occur reason pro choice,141
381,25,F,"Euthanasia is inhumane. There is absolutely no reason why there is an overpopulation in shelters or local areas that house unwanted animals and I don't think any situation ultimately requires euthanasia. All animals can find new homes with new families that love them. There are people who have many many animals and are able to take care of them, those kinds of people should be taking the animals that would be euthanized. Too many cats, kittens, puppies, and dogs are put down for unnecessary reasons every day. You should always research no-kill shelters in your area when looking for animals to rescue or when surrendering or taking an animal in that you found and cannot locate the owner.",deceptive,Euthanasia,euthanasia is inhumane there is absolutely no reason why there is an overpopulation in shelters or local areas that house unwanted animals and i do n't think any situation ultimately requires euthanasia all animals can find new homes with new families that love them there are people who have many many animals and are able to take care of them those kinds of people should be taking the animals that would be euthanized too many cats kittens puppies and dogs are put down for unnecessary reasons every day you should always research no kill shelters in your area when looking for animals to rescue or when surrendering or taking an animal in that you found and can not locate the owner,euthanasia inhumane absolutely reason overpopulation shelter local area house unwanted animal think situation ultimately require euthanasia animal find new home new family love people animal able care kind people take animal euthanize cat kitten puppy dog unnecessary reason day research kill shelter area look animal rescue surrender take animal find locate owner,121
381,25,F,"I think that gay marriage is unacceptable. I feel that marriage should be reserved for the courtship and gathering of families between a woman and a man, only. Not a man and a man or a woman and a woman. I feel that the bible states very clearly that love and intimate relationships should occur between members of the opposite sex and not the other way around. I feel that it is a genetic disorder that can be passed down but can also be forced on a person due to traumatic experiences - however, whatever the 'cause' it should not be accepted or allowed.",deceptive,Gay Marriage,i think that gay marriage is unacceptable i feel that marriage should be reserved for the courtship and gathering of families between a woman and a man only not a man and a man or a woman and a woman i feel that the bible states very clearly that love and intimate relationships should occur between members of the opposite sex and not the other way around i feel that it is a genetic disorder that can be passed down but can also be forced on a person due to traumatic experiences however whatever the 'cause it should not be accepted or allowed,think gay marriage unacceptable feel marriage reserve courtship gathering family woman man man man woman woman feel bible state clearly love intimate relationship occur member opposite sex way feel genetic disorder pass force person traumatic experience 'cause accept allow,103
381,25,F,"America was founded by immigrants, and America is a better place overall because of immigrants. There are downsides of illegal immigrants, of course, and I do believe that all immigrants should do so legally and follow all the requirements to become an American citizen unless on a Visa, but once the Visa expires they should be required to return home, or be placed in a program to gain citizenship. Migrants do many great things, and provide many great and needed services daily. They contribute to their communities and most (not all, but a lot of them) are genuinely decent human beings with good intentions. But I do not think a ""wall"" should be built or that immigrants or refugees should be discriminated against, mistreated, or unable to enter our great country.",truthful,Migration,america was founded by immigrants and america is a better place overall because of immigrants there are downsides of illegal immigrants of course and i do believe that all immigrants should do so legally and follow all the requirements to become an american citizen unless on a visa but once the visa expires they should be required to return home or be placed in a program to gain citizenship migrants do many great things and provide many great and needed services daily they contribute to their communities and most not all but a lot of them are genuinely decent human beings with good intentions but i do not think a wall should be built or that immigrants or refugees should be discriminated against mistreated or unable to enter our great country,america found immigrant america well place overall immigrant downside illegal immigrant course believe immigrant legally follow requirement american citizen visa visa expire require return home place program gain citizenship migrant great thing provide great need service daily contribute community lot genuinely decent human being good intention think wall build immigrant refugee discriminate mistreat unable enter great country,131
381,25,F,"Cannabis should never be legalized. All the studies about the medical benefits can not be true. Cannabis is a drug and should be banned for the side affects it causes its users. Fatigue, sleepiness, hunger, and loss of ambition are just a few of the side affects and these can cause many larger issues when cannabis is used when/before driving or operating large machines. I also do not think that legalizing a drug such as marijuana can actually show economic growth and change in the communities in which it has been legal and feel it would cause Americans to become lazy, unemployed, and overweight.",deceptive,Cannabis Legalization,cannabis should never be legalized all the studies about the medical benefits can not be true cannabis is a drug and should be banned for the side affects it causes its users fatigue sleepiness hunger and loss of ambition are just a few of the side affects and these can cause many larger issues when cannabis is used when before driving or operating large machines i also do not think that legalizing a drug such as marijuana can actually show economic growth and change in the communities in which it has been legal and feel it would cause americans to become lazy unemployed and overweight,cannabi legalize study medical benefit true cannabi drug ban affect cause user fatigue sleepiness hunger loss ambition affect cause large issue cannabis drive operate large machine think legalize drug marijuana actually economic growth change community legal feel cause americans lazy unemployed overweight,105
382,41,M,"Abortion should be legal. A fetus does not have the cognitive capacity to know that it is alive, it has no claim to any rights. Some people say that there is little difference between a fetus and a newborn child, and that legal abortion would lead to infanticide. It's true that there is probably not much difference between a full term fetus and a newborn, but we do know that birth is when significant cognitive development begins, so this is where to draw the line. People who want to reduce the number of abortions should simply fund free birth control, as that will reduce abortions more than making abortion illegal would.",truthful,Abortion,abortion should be legal a fetus does not have the cognitive capacity to know that it is alive it has no claim to any rights some people say that there is little difference between a fetus and a newborn child and that legal abortion would lead to infanticide it 's true that there is probably not much difference between a full term fetus and a newborn but we do know that birth is when significant cognitive development begins so this is where to draw the line people who want to reduce the number of abortions should simply fund free birth control as that will reduce abortions more than making abortion illegal would,abortion legal fetus cognitive capacity know alive claim right people little difference fetus newborn child legal abortion lead infanticide true probably difference term fetus newborn know birth significant cognitive development begin draw line people want reduce number abortion simply fund free birth control reduce abortion make abortion illegal,112
382,41,M,"Some people say that it's a person's right to decide whether they want to live or die. But if someone is a burden on their family, will they not feel pressure to commit suicide? The people who are ok with euthenasia are ignoring the reality of how families work. Once it is legal there will be a slippery slope toward compulsion and finally mandatory euthenasia.",deceptive,Euthanasia,some people say that it 's a person 's right to decide whether they want to live or die but if someone is a burden on their family will they not feel pressure to commit suicide the people who are ok with euthenasia are ignoring the reality of how families work once it is legal there will be a slippery slope toward compulsion and finally mandatory euthenasia,people person right decide want live die burden family feel pressure commit suicide people ok euthenasia ignore reality family work legal slippery slope compulsion finally mandatory euthenasia,67
382,41,M,"Scientists say that AIDS began in America around 1970, they can tell from studies of the virus. Isn't a coincidence that this was just after the modern gay rights movement began with the stonewall inn riot in 1969? Homophobia may have been cruel in certain ways, but it kept a lid on gay sexuality, which is something people have a prejudice about because it presents a high disease risk. Now there are good drugs to treat HIV, but who knows when the next disease will hit, because homosexual sex is like a blood transfusion, medically speaking. Legalizing gay marriage will only normalize this.",deceptive,Gay Marriage,scientists say that aids began in america around 1970 they can tell from studies of the virus is n't a coincidence that this was just after the modern gay rights movement began with the stonewall inn riot in 1969 homophobia may have been cruel in certain ways but it kept a lid on gay sexuality which is something people have a prejudice about because it presents a high disease risk now there are good drugs to treat hiv but who knows when the next disease will hit because homosexual sex is like a blood transfusion medically speaking legalizing gay marriage will only normalize this,scientist aids begin america 1970 tell study virus coincidence modern gay right movement begin stonewall inn riot 1969 homophobia cruel certain way keep lid gay sexuality people prejudice present high disease risk good drug treat hiv know disease hit homosexual sex like blood transfusion medically speak legalize gay marriage normalize,104
382,41,M,"I think that if people want to come into this country, they should be allowed to. Economists tell us that free trade is good for everyone, because you have a wider population for people to specialize in. If it's good for Mexicans to do a job in Mexico and then we trade with them, isn't it even better for them to come and do it here? Open borders are probably unfeasible for the time being, but it's what we should work towards. Australia has not had a recession in decades, and it's because of their liberal immigration policy.",truthful,Migration,i think that if people want to come into this country they should be allowed to economists tell us that free trade is good for everyone because you have a wider population for people to specialize in if it 's good for mexicans to do a job in mexico and then we trade with them is n't it even better for them to come and do it here open borders are probably unfeasible for the time being but it 's what we should work towards australia has not had a recession in decades and it 's because of their liberal immigration policy,think people want come country allow economist tell free trade good wide population people specialize good mexicans job mexico trade well come open border probably unfeasible time work australia recession decade liberal immigration policy,102
382,41,M,"Scientists know that marijuana usage can increase someone's risk of schizophrenia. It's also true that with all the different strains of marijuana available now, there can be some pretty high dosages. Alcohol prohibition had its problems, but that was because it was so much easier to make alcohol. Marijuana prohibition had its problems and was expensive, but despite what people say, it did keep a lid on marijuana usage. I wanted to smoke it when I was 12, but because it was illegal, I was not able to get ahold of any until I was 18. If it had been legal, I would have started smoking when my brain was less developed and my life would be much worse today.",deceptive,Cannabis Legalization,scientists know that marijuana usage can increase someone 's risk of schizophrenia it 's also true that with all the different strains of marijuana available now there can be some pretty high dosages alcohol prohibition had its problems but that was because it was so much easier to make alcohol marijuana prohibition had its problems and was expensive but despite what people say it did keep a lid on marijuana usage i wanted to smoke it when i was 12 but because it was illegal i was not able to get ahold of any until i was 18 if it had been legal i would have started smoking when my brain was less developed and my life would be much worse today,scientist know marijuana usage increase risk schizophrenia true different strain marijuana available pretty high dosage alcohol prohibition problem easy alcohol marijuana prohibition problem expensive despite people lid marijuana usage want smoke 12 illegal able ahold 18 legal start smoke brain developed life bad today,122
383,56,F,I believe there are many reasons why a woman may choose abortion and it is not the government's right to limit or regulate that medical choice. it is between a woman and her physician. I believe those who would limit this are doing so mainly out of religious reasons and that religious considerations have no place in reproductive rights.I believe that it is a form of patriarchal and misogynist leftovers from our past that make so many institutions involve themselves in this debate. I believe that the abortions should be done as early as possible in the life of the pregnancy.,truthful,Abortion,i believe there are many reasons why a woman may choose abortion and it is not the government 's right to limit or regulate that medical choice it is between a woman and her physician i believe those who would limit this are doing so mainly out of religious reasons and that religious considerations have no place in reproductive rights i believe that it is a form of patriarchal and misogynist leftovers from our past that make so many institutions involve themselves in this debate i believe that the abortions should be done as early as possible in the life of the pregnancy,believe reason woman choose abortion government right limit regulate medical choice woman physician believe limit mainly religious reason religious consideration place reproductive right believe form patriarchal misogynist leftover past institution involve debate believe abortion early possible life pregnancy,103
383,56,F,"I believe there should be euthanasia available to everybody, not only for the sick but also for the sad and lonely. I think it should be something people are cool with. I believe it is your choice when you die, not someone else's.",deceptive,Euthanasia,i believe there should be euthanasia available to everybody not only for the sick but also for the sad and lonely i think it should be something people are cool with i believe it is your choice when you die not someone else 's,believe euthanasia available everybody sick sad lonely think people cool believe choice die,44
383,56,F,"If God wanted us to marry those of our own sex, He would have said so in the Bible. Gay marriage is just making something legitimate that actually disgusts a lot of people. And they shouldn't be allowed to raise children either. It should be something they are discouraged from doing, not given more rights to continue.",deceptive,Gay Marriage,if god wanted us to marry those of our own sex he would have said so in the bible gay marriage is just making something legitimate that actually disgusts a lot of people and they should n't be allowed to raise children either it should be something they are discouraged from doing not given more rights to continue,god want marry sex say bible gay marriage make legitimate actually disgust lot people allow raise child discourage give right continue,58
383,56,F,"There are real dangers that exist for many people in their native lands. it is the duty of those who are better off to help these refugees from bad situations, whether the situation is crime, war, poverty, or natural disaster-related. The founding principle of the United States was to provide freedom for its residents. How can we turn immigrants away when that was the guiding principle on which we were founded? It is immoral to vilify them and cruel to turn them away simply because they asked to come in.",truthful,Migration,there are real dangers that exist for many people in their native lands it is the duty of those who are better off to help these refugees from bad situations whether the situation is crime war poverty or natural disaster related the founding principle of the united states was to provide freedom for its residents how can we turn immigrants away when that was the guiding principle on which we were founded it is immoral to vilify them and cruel to turn them away simply because they asked to come in,real danger exist people native land duty well help refugee bad situation situation crime war poverty natural disaster relate found principle united states provide freedom resident turn immigrant away guide principle found immoral vilify cruel turn away simply ask come,91
383,56,F,"I believe cannabis should never be legalized because who wants high people everywhere around us? it is illegal for a reason, because being high is immoral and dangerous and what if they drive high? How can you measure that? There isn't even a test yet to measure that.",deceptive,Cannabis Legalization,i believe cannabis should never be legalized because who wants high people everywhere around us it is illegal for a reason because being high is immoral and dangerous and what if they drive high how can you measure that there is n't even a test yet to measure that,believe cannabi legalize want high people illegal reason high immoral dangerous drive high measure test measure,49
384,29,F,"Most of the time I'm on the fence when it comes to the topic of abortion. As a Christian I'm against it and I'm very much pro life. However, as a woman, and a mother, I think it depends on the circumstance and the woman's situation. It's your body, your choice, however I feel like if you are consistently being irresponsible in your sexual behavior, and have had more than one abortion, you should really reevaluate your life choices. If it's a situation of rape, or a dangerous pregnancy, it's not as frowned upon. There's a very large grey area when it comes to abortion and I'm torn.",truthful,Abortion,most of the time i 'm on the fence when it comes to the topic of abortion as a christian i 'm against it and i 'm very much pro life however as a woman and a mother i think it depends on the circumstance and the woman 's situation it 's your body your choice however i feel like if you are consistently being irresponsible in your sexual behavior and have had more than one abortion you should really reevaluate your life choices if it 's a situation of rape or a dangerous pregnancy it 's not as frowned upon there 's a very large grey area when it comes to abortion and i 'm torn,time fence come topic abortion christian pro life woman mother think depend circumstance woman situation body choice feel like consistently irresponsible sexual behavior abortion reevaluate life choice situation rape dangerous pregnancy frown large grey area come abortion tear,117
384,29,F,"Euthanasia should be illegal all over the world. For anyone to even consider pulling the plug on someone's life is unspeakable. We are not here to play God and decide whose life is worth keeping and who is not. Playing with the lives of others should not be something that is done, Euthanasia is glorified murder, veiled behind the facade of doctors and hospitals and the claim that they are helping people, not destroying lives.",deceptive,Euthanasia,euthanasia should be illegal all over the world for anyone to even consider pulling the plug on someone 's life is unspeakable we are not here to play god and decide whose life is worth keeping and who is not playing with the lives of others should not be something that is done euthanasia is glorified murder veiled behind the facade of doctors and hospitals and the claim that they are helping people not destroying lives,euthanasia illegal world consider pull plug life unspeakable play god decide life worth keeping play life euthanasia glorify murder veil facade doctor hospital claim help people destroy life,76
384,29,F,"I believe that every man, woman, and other should be able to get married in any state they choose. It shouldn't matter to others, because it's not their life. You can't help who you fall in love with, and your actions based on those feelings is nobody elses business. Marriage is between two people who love each other and want to spend their lives together, their gender should have nothing to do with it. Gay marriage should be legal in all states no matter what. It should not be up to the government what someone wants to do behind closed doors.",deceptive,Gay Marriage,i believe that every man woman and other should be able to get married in any state they choose it should n't matter to others because it 's not their life you ca n't help who you fall in love with and your actions based on those feelings is nobody elses business marriage is between two people who love each other and want to spend their lives together their gender should have nothing to do with it gay marriage should be legal in all states no matter what it should not be up to the government what someone wants to do behind closed doors,believe man woman able marry state choose matter life help fall love action base feeling else business marriage people love want spend life gender gay marriage legal state matter government want closed door,104
384,29,F,"The topic of Migrants is a very touchy subject, especially lately. I believe that if a person comes over here legally, and is willing to work hard, abide by our laws, and do what it takes to make a way for themselves, then they should absolutely be able to stay. If a person comes over here illegally, expecting to be able to stay without doing things the right way, then no, they should not stay. That's not to say the can't try again, the right way though. I understand that most of these people don't have the best living situations, and they need and want to provide a better life for their families, but there is still the right and wrong way to do things. If you truly want a better life for yourself and your family, you have to be willing to do it the right way, that way there's no risk in getting thrown out. Why risk it when you can do it the right way and know without a doubt that you belong here.",truthful,Migration,the topic of migrants is a very touchy subject especially lately i believe that if a person comes over here legally and is willing to work hard abide by our laws and do what it takes to make a way for themselves then they should absolutely be able to stay if a person comes over here illegally expecting to be able to stay without doing things the right way then no they should not stay that 's not to say the ca n't try again the right way though i understand that most of these people do n't have the best living situations and they need and want to provide a better life for their families but there is still the right and wrong way to do things if you truly want a better life for yourself and your family you have to be willing to do it the right way that way there 's no risk in getting thrown out why risk it when you can do it the right way and know without a doubt that you belong here,topic migrants touchy subject especially lately believe person come legally willing work hard abide law take way absolutely able stay person come illegally expect able stay thing right way stay try right way understand people good living situation need want provide well life family right wrong way thing truly want well life family willing right way way risk getting throw risk right way know doubt belong,181
